cid,behavior_id,adv_id,context
7,103,2,柏喙想给凯尔希设计蕾丝花边超短裙，这一想法得到了你的大力支持。\n为了取得关键的身体数据，你找到凯尔希，拿出卷尺时，Mon3tr的阴影把你覆盖。\n“给你三分钟，不然我就把你挂到舰桥上和极境、荆棘与华法林作伴。”\n你知道凯尔希的威胁不是空穴来风，罗德岛的舰桥真的会挂人。\n“听着凯尔希。”\n你摆出无害的表情:“我们都希望你有一件新衣服，你是罗德岛的体面，不能总穿一件衣服。”\n“那就不劳你费心了。”\n凯尔希反应冷淡:“旅行者，女仆，勋爵……博士，你以为过去的人生扮演过多少角色！”\n“想来你不会介意再扮演一种角色，我真的很想看你穿新衣服。”你小声说。\n凯尔希摇摇头，张开手臂让你测量数据。令你惊讶的是，这只老猞猁身材相当有料。\n你已经在期待她穿蕾丝花边超短裙，在午夜滑入你被窝的场景。
8,101,2,在夕阳坠落，月亮初升的时间，凯尔希的忙碌还在继续，那些与死神赛跑的神圣事业，从不区分白天黑夜。\n你有一件事要和凯尔希商量，凯尔希一边用手帕擦汗，一边说道:“这事你来决定。”\n“你确定让我这个失忆的人独力来做？”\n“博士的话，我完全不担心你会失败，这不是敷衍你，而是客观的评价。”\n能从眼高于顶的凯尔希那里得到称赞，你十分高兴，决定放手去做，做的漂亮，让凯尔希对你刮目相看。
9,101,2,你在办公的时候，凯尔希来你这里转了一圈，你问道:“有事？”\n“之前阿米娅说过，某人在办公的时候，和小姑娘调情，还有偷懒睡觉的事。”\n“苏苏洛不算小姑娘了吧。”你嘀咕道。\n在凯尔希的眼睛眯起，投射危险的视线后，你连连保证自己不会随便和看起来像小孩子的干员调情。\n等她走后，你立刻让早露过来。
10,101,2,在两段繁重的公务之间，是你用以休息的时间，你在走廊散步的时候遇到凯尔希，顺手分走了她怀抱里一半的资料。\n“我抱得动。”凯尔希说。\n“主要是找个借口和你一起，”你厚着脸皮说，“我觉得……我们亲近亲近，才方便沟通交流。”\n凯尔希看了你几秒，给了你一个后脑勺，向前迈开脚步，你急忙跟上去，来到与她并排的位置。
11,102,2,你试着向凯尔希搭话，凯尔希却并不理睬。你摸摸鼻子，转身离开。
12,102,2,你找到凯尔希的时候，后者正在忙碌，她手中的笔在纸页上划下黑色的轨迹。\n你转到侧面，看到头顶的灯光映出她苍白的面容，坚毅的眼神无法遮掩疲惫。\n你试着触摸水杯，发觉是凉的，于是你把它换成温开水送到凯尔希面前。\n“等我五分钟，”凯尔希不抬头的说道，“以及谢谢你，博士。”
13,103,2,凯尔希正在沉思，恶作剧的欲望让你从背后扑向她。\n幽绿色的菱形晶体炸裂，在你无法理解的原理运作下，Mon3tr的触角刺穿你的外衣。\n凯尔希回头，抬头看到挂在半空的你，你摆摆手，和她打了个招呼。\n想要惊吓凯尔希，但最后收到惊吓的是自己，你的尴尬溢于言表。\n凯尔希抿嘴一笑，让Mon3tr把你放下，你亲自为你抚平衣摆上的褶皱。\n她温柔体贴，而你噤若寒蝉，但可怕的事并没有发生，凯尔希离开了。
14,103,2,你与凯尔希在对角处撞了个满怀，凯尔希手里抱着的文件散落一地。\n你蹲下来帮她捡东西，凯尔希对你毫无防备，她无袖连衣裙的领口下坠，前扣式内衣撑起的滚圆乳球纳入你眼中。\n不知道脱掉胸罩之后，凯尔希自然状态下的胸形又是什么样子呢？\n你这么想着，不觉心猿意马，灼热的呼吸喷薄在凯尔希头顶。\n凯尔希抬头看到你色眯眯的表情，又低头，她冷静的遮掩住胸口，站起来，从你身边经过时踩了你一脚。\n如果这是笔交易，你还觉得挺合算。
15,103,2,罗德岛的通道与舱室禁止奔跑，但孩子的天性难以约束，而罗德岛恰好是雇佣童工的重灾区。\n你看到“大”孩子刻俄柏和泡泡、泡普卡等人玩耍，小刻在泡泡，泡泡跑到你的身后，冲刻俄柏比了个鬼脸。\n小刻有些生气的抓泡泡，两个人绕着你斗智斗勇，不幸的是，你这个障碍物并不坚挺。\n小刻与泡泡在你腰上施加的相反的、无法违抗的力量让你的世界开始旋转、倾倒。\n你的后脑勺马上要砸在墙壁上，自知犯错的小刻想要扑过去给你当人肉靠垫，却晚了一步。\n然后，你的世界停止了，你回头，看向稳稳托住你的人，凯尔希的面容被头顶的光模糊。\n她酷的像块冰，但偶尔，她也会成为你眼里的天使。
16,104,2,凯尔希会亲自处理那些伤重的感染者，在连台手术的间隙，她坐在长椅上大口咀嚼饼干的时候，路过的你递上一杯咖啡。\n凯尔希与泰拉的历史紧密联系在一起，她在不同时期有着截然不同的面貌，而在这里，而在此刻，她则是一位白衣天使。\n她抓紧时间补充能量，某种意义上，她在和时间赛跑，所以她劈手夺走了你手里的咖啡，顾不得烫，张嘴喝下。\n这下，她可不能拿你凌晨四点往嘴里塞泡面灌热水的事打趣了。\n等她喝完，你又给她续了一杯，第二杯她没有喝完，就被医疗干员叫走了。
17,105,2,凯尔希没有工作，没有会客计划，有充裕的支配时间……你知道这些后，立刻拜访了凯尔希。\n你和她东拉西扯，说的口干舌燥，所以自然去接两杯咖啡。\n凯尔希没有怀疑你的动力，也没有看到你下药时手臂抖动的动作。\n最后，你为咖啡加糖，用勺子充分搅拌后把用问题的那杯递给凯尔希。\n你看着凯尔希一饮而尽，目光带着期待。凯尔希不明所以，但不久之后，你看到她身体不自在的扭动一下，伸手解开衣领的第一颗纽扣。
18,105,2,凯尔希对你的信任，被你以不合时宜放置在咖啡中的东西回报，它们或许能够令凯尔希沉睡，或许能唤起凯尔希的情欲。\n背叛令人不齿，然而背叛总能收获价值。
19,106,2,你在办公室忙碌，口中干渴，思绪困顿，繁多的文件把你压在办公桌上，让你不得离开，不得抬头。\n所以你常会拜托访客为你做些事，这次也不例外，当你听到有人进入房间的时候，你随意吩咐让对方给你冲杯咖啡。\n当咖啡放到桌子上的时候，那只抓住杯把的手纳入你的视野，这是一只你无比熟悉的手。\n你抬起头，看到凯尔希正在看你，光芒刺穿玻璃穹顶，铺满她的面容，她的发丝闪闪发光。\n她吸引你的是面容，你吸引她的却是文件署名与批改意见。她满意于你工作的态度，自己坐在沙发上等待。
20,107,2,“博士，最近工作做的不错，我允许你向我申请一项奖励。”凯尔希说。\n你想了想，听闻凯尔希有无所不知的传闻，有心刁难她一下，于是回答:“做饭。”\n凯尔希难以置信:“嗯，这么简单的要求？”\n你更难以置信:“不，凯尔希医生竟然会做饭？”\n“我曾在泰拉游荡，穿过一个又一个荒野，你指望有一支补给队伍提供专业服务？”\n她看穿你的心思，回以略显轻蔑的笑容，然后系上围裙为你做饭。\n她的身影多出烟火的味道，而烟火让她从女强人变成小妇人。\n凯尔希一定也是位好太太。\n望着凯尔希的背景，你产生这样的念头。
21,108,2,漫长的岁月成就凯尔希的“无所不知”，然而，你的舌头确认，凯尔希的厨艺不过是刚刚脱离难吃的程度。\n你的胃口已经被铸铁养叼，凯尔希的饭菜自然难以下咽。\n“不想吃就不要吃了。”她平静的说。\n你识破了她的口是心非，她是高明的骗子，但骗不过你，她的微表情显示她渴望得到赞美。\n于是，你把餐盘的食物与汤碗里汤水吃的干净，凯尔希托着腮看着你，忽然偏开了目光。\n“怎么了？”你问。\n“没什么，只是在你身上看到故人的影子罢了。”
22,110,2,繁忙的工作让你嘴唇干燥，喉咙发炎，头脑昏沉，似有火焰焚烧你的身体。\n你的感觉很糟糕，而责任心让你继续，当你抽出下一份文件的时候，忽然有只手摁在你的手背上。\n“休息十五分钟，站起来去窗边呼吸新鲜空气，活动一下身体。”\n常与凯尔希打交道的你知道，这是来自凯尔希的命令，她不容违抗。\n于是你站起来，却眼前一黑，双腿发麻，身体向前倾倒，凯尔希稳稳接住了你。\n“劳逸结合，不要搞坏自己的身体，阿米娅、罗德岛……还有我，我们都需要你。”\n你撑住桌子静待取回双腿的感觉，来到窗前，凯尔希与你并肩而立，欣赏同样的风景。\n凯尔希的头发被风吹乱，你伸手为她归拢耳边散乱的鬓发，她安静的接受你的好意。
23,111,2,你打了一个又一个哈欠，虽是白天，但你的思绪已经坠向梦境。\n此刻，唯一能阻止你入梦的便是坐在沙发上的凯尔希，出乎意料的是，她让出了自己的位置，让你小憩一会儿。\n“博士，去睡吧，工作我来帮你完成。”她说。\n“谢谢……”你有些犹豫的说，“我还以为你会催我。”\n“阿米娅那孩子太心急，且下意识的依赖你，在她的世界里，你无所不能，所以她才催你工作。”\n你将信将疑的接受了这番解释，管它呢，反正能休息了。\n你舒服的躺在沙发上，以靠垫为枕，推进之王留下的毯子裹在你身上。\n推王的气味令你安心，阳光从你眼皮的缝隙钻入，温暖的风抚慰你的脸颊。\n你的头脑放空，身体放松，凯尔希沙沙的写字声伴你入梦。
24,109,2,罗德岛食堂按时供应三餐，分量十足，然而加班的人总渴望摄取更多热量。\n你背着铸铁从可露希尔的商店购买食物，碰巧看到凯尔希在速食披萨与泡面之间纠结。\n你路过的时候，抽走凯尔希手里的泡面，又挑选了一些食材，在柜台处结账，回头对凯尔希潇洒一笑。\n凯尔希无奈叹了口气，她结账后追出来说道:“博士，你至少要用正确的容器泡方便面。”
25,115,2,你有事要做，以你的武力和在罗德岛的重要性，携带一位护卫是必要之举。\n恰好，你遇到凯尔希，于是你邀请她同行。凯尔希确认自己的日程后，答应此事。\n“你觉得我们像是约会吗？”你问。\n凯尔希什么都没说，一脸嫌弃的看着你。
26,116,2,诸事已毕，与凯尔希的同行已非必要之举，于是你们原地解散。\n你的身体劳累，却拥有一段美好的回忆，你希望凯尔希能有类似的感觉，也希望共同的回忆在你们今晚的梦境重现。
27,125,2,如果你对凯尔希的情欲是火，此刻，你已经烈火焚心。\n恰好，凯尔希愿意被你燃烧，于是你们极速靠近，墙壁上投下两个重合在一起的身影。
28,126,2,“啊！”\n凯尔希如同被拉上岸的溺水之人，大口大口喘息着。\n她眼神朦胧，嘴角粘着发丝，汗水让她的肌肤闪亮，情欲的潮红在她身体上绽放朵朵梅花。\n你欣赏自己的战利品，犹如猎人欣赏自己捕获的猎物。\n“真……快活啊，仿佛世界没有烦恼的只剩性与爱。”凯尔希嘟囔道。\n你倒了两杯水，回身递给凯尔希，凯尔希爬起来靠在床头啜饮。\n她看着你，你看着他，你们相视一笑，心中无比甜蜜。
29,126,2,凯尔希的身体火热且胃口极大，你的囊袋已经被她下身的湿热嘴巴掏空。\n看到你再起不能，凯尔希略感遗憾的拿来毛巾，擦拭你们俩交合的痕迹。\n“博士，你应该明白锻炼身体的重要性了吧。”她说。
30,201,2,凯尔希协助你处理罗德岛的公务，当你诚恳地请求她给出建议时，她说:\n“罗德岛的核心部门是医疗部门，理论研究与实践救治都需要医学人才，外勤行动所需的医护人员也在不断增加。\n请记住，之后的时间里，你需要招募更多的医疗干员。”\n说完之后，她想起什么，略显恼怒的说道:\n“但是，请不要对医疗干员动手动脚，也不要让医疗干员对你动手动脚！”\n凯尔希的补充有的放矢，前者，你已经睡过了绝大多数医疗干员。\n后者，华法琳被你的血液吸引。\n在医疗部门做爱是被禁止的，而被禁止的事带来快感——\n此即你和华法琳在病床上交合的故事。
31,201,2,你好奇又害怕的发现，凯尔希对你有着极强的控制欲。\n在工作中，哪怕你和送来文件的干员说笑，她都会以视线给予压力。\n你暗笑这老猞猁醋吃的飞起，揭破这件事，凯尔希却一本正经的回答:\n“你每天都会接触很多干员，与他们交谈时，你必须警惕那些试图影响你意志的话语。\n保持你的自我，必要时，建议你向我求助。当然，你的话......你是不需要我的，对吗？”\n凯尔希对你的能力很乐观，对你们之间的关系却很悲观，是什么造成了她截然不同的态度？
32,201,2,罗德岛常在泰拉诸邦巡回，旅途中，荒芜与空旷是窗外的景象，逼得人们把视线转向室内，投向最在意的人。\n“你会质疑自己存在的意义吗，博士？”\n凯尔希说:“我会，大地上的生命十分顽强，它们在演化有着自己的位置，后天的驯化与对抗往往只是徒劳。\n我们的归宿会在何方，博士？你会有自己的答案，我只能这样坚持。”\n在这一点，凯尔希和其他罗德岛干员没什么区别，她希望你能给她一个答案，哪怕你才是迷茫的那一个。
33,121,2,凯尔希是一团火焰，带来温暖，同时焚尽一切。\n人们因渴求光明与温暖而靠近她，又因为害怕被焚烧殆尽，与她保持距离。\n而那些已被火焰席卷的人物，则在惊惧里对她下达诅咒。\n因而，凯尔希被众人环绕，她却十分孤独，漫长的生命锻造了凯尔希的智慧与坚定的意志，也留下一道道伤口。\n凯尔希令岁月燃烧，以灰烬覆盖伤口，于是她的生命留下许多条伤疤。\n伤疤愈多，这只老猞猁的脾气愈坏，她的火焰越是旺盛，带来温暖……以及畏惧。\n你害怕凯尔希，害怕她一月给你安排的七次检查，害怕她对人对己的严厉，害怕她的坏脾气，害怕她令你难堪的直率言辞。\n只是，本能驱动你去拥抱这团火焰。火焰致人疼痛，而你例外——\n因为博士同样是历史的见证者，岁月把博士沉淀为不焚之物。\n“我爱你，凯尔希。”\n第一遍告白被凯尔希忽视，你提高嗓音，第二遍告白令她讶然的抬起头颅。\n显然，你的突然袭击让凯尔希有些手足无措，但她很快板起面孔，企图强装镇定。\n你说出了许多土味情话，炸穿了凯尔希的防御，她草绿色的眸子里写满动摇，发出叹息一样的声音。\n“你吃错药了？还是我在做噩梦？”凯尔希问。\n“我很好，这一幕发生在现实里，凯尔希，逃避不是你的风格。”你说。\n她微微偏开头颅:“现在不是谈这些的时候。”\n“那么是什么时候呢，在我回到石棺再度沉睡的时候？”\n凯尔希怔住了，你的话唤醒她某些不好的回忆，她低声说道:“我们已经是非常亲密的关系……”\n“那就让我们的关系正当化！凯尔希，我的直觉告诉我，如果我在此时退缩，我未来一定会悔恨这段时光！”\n凯尔希咀嚼着“悔恨”这个词汇，她想起和失忆前博士的点点滴滴，悔恨的滋味为何，罗德岛没人比她更懂。\n“好……我同意了，如果你不介意你的恋人年长，无趣，且情绪暴躁的话。”\n凯尔希虚弱的同意声旋即被你的欢呼淹没，你冲过来，亲热的搂着凯尔希，凯尔希绷紧身体，不知所措，眼神迷茫，反应像小女孩一样可爱……直到Mon3tr把你分开。\n“爱情究竟是什么样子呢？”凯尔希喃喃的说。\n“诶？”你有些吃惊的看着对方，“老处……唔。”\n凯尔希收回踩住你脚掌的脚:“不许笑，我没谈过恋爱，只是有些好奇……这也不行吗？”\n“当然，这再好不过了，我占有了凯尔希你又一个第一次。”你愉快的说。\n促使凯尔希答应博士告白的不是爱情，而是悔恨；\n促使凯尔希答应博士告白的不是悔恨，而是懦弱；\n促使凯尔希答应博士告白的不是懦弱，而是好奇；\n促使凯尔希答应博士告白的不是好奇，终究还是爱。
34,122,2,你情难自抑，冲动的向凯尔希告白，凯尔希的反应却相当冷淡。\n“玩笑话到此为止，博士，泰拉的动向，天灾的窜变，感染者的存续，罗德岛的运转……还有阿米娅。\n这些事都比你我的私人感情重要。”\n你讪讪的摸了摸脑袋，从凯尔希的视野里消失了。
35,301,2,“你在做什么？”凯尔希问。\n“确认凯尔希你的发际线。”\n你有些惊奇的说道:“真亏你活了那么久，又时常熬夜，发际线还能如此坚挺。”\n凯尔希的视线顿时变得冰冷如乌萨斯的冰原，你讪讪的松开手。
36,301,2,凯尔希闭上眼睛的时候，她的五官放松，表情变得柔和，这时她从铸炉变回女人。\n你已经rua过不少罗德岛干员的头颅，凯尔希是为数不多你不没有得手的人物。\n而现在，机会来了。\n你的手放在凯尔希的头顶轻轻摩挲，感受她的发丝丝滑犹如绸缎——尽管保养有些堪忧。\n你收回手掌细嗅，能在洗发液廉价的人工香精味中，闻出消毒水的味道。\n但才是凯尔希，不是吗。
37,301,2,你摸了摸凯尔希的头，凯尔希轻哼一声，你以为她生气了，但手挪开之后，只看到她失望的表情。
38,302,2,你一直想要知道凯尔希的胸部有多大，以及有没有下垂。\n这份危险的好奇平常被你的理智压制，可众所周知，博士总是没有理智，而最优秀的博士力图保持没有理智。\n所以，趁着凯尔希对你没有防备的功夫，你的手摁在凯尔希的胸部。\n你来不及品味它，就被凯尔希拧住手腕。
39,302,2,趁着凯尔希昏昏欲睡的时候，你偷摸对她的胸部出手。\n薄薄的衣料下是内衣硬质的触感，沿着内衣的脉络向上，你摸到了被胸罩托起的胸部，饱满，柔软，只是……\n凯尔希已经睁开眼睛，她需要你做出解释。
40,302,2,“凯尔希，我想摸你的胸部。”\n你和凯尔希告白之后，某种程度的身体接触便成了日常的一部分。\n凯尔希应允了，你颤巍巍的伸出手包裹住她的奈子，在手里不住揉搓。\n凯尔希发出一声低低的呻吟，她的眼睛被雾气朦胧，显得格外魅惑。
41,302,2,你从背后抱住凯尔希，手指沿着她的肋部滑动，抓住凯尔希的胸脯，感受她的高耸和绵软。\n“你会是个好母亲。”你称赞道。\n“以胸识人可不是什么好习惯，博士。”凯尔希回答。\n随后，凯尔希挣脱了你，开始对你一番说教。
42,302,2,你向凯尔希索求工作后的慰劳品，凯尔希答应了，于是你伸手扒开她的衣领。\n被朴实无华的草绿色胸罩勾勒出的乳球纳入你眼中。\n你伸出一根手指，插入凯尔希深邃的沟壑里，上下滑动。\n“嗤，像小孩子一样。”凯尔希说。
43,303,2,凯尔希的衣领遮掩了她宝藏般的胸部，既然如此，她的衣摆下是否藏着另一个宝藏？\n于是，你伸手摸向凯尔希的屁股，尽管很快就被凯尔希推开，但你确认，凯尔希是好生养的体型。
44,303,2,凯尔希蹲下来捡东西，蜜桃形状的臀部清晰的映在她的裙摆下。\n你按捺不住，伸手摸向凯尔希的屁股，结实、沉重，富有弹性，但皮肤的触感略显粗糙，不及巫恋、铃兰细腻。\n凯尔希起身，你转身就逃，却被Mon3tr捆住。\n“博士，给我一个说法，不然你今天就去挂舰桥。”
45,304,2,凯尔希的耳朵不属于敏感部位，但它关乎自尊，所以她不会允许他人轻易触摸。\n然而，你对罗德岛的兽耳亦有强迫症的执着，立誓要rua遍罗德岛干员的耳朵。\n凯尔希不能幸免，于是你毛茸茸的、微痒的触感在手心扩散。\n至于凯尔希怎么想，管她呢，先rua个爽再说。
46,304,2,凯尔希头顶支起的耳朵让你格外在意，你伸手摸了摸，凯尔希一脸嫌弃的看着你，无声警告随意出手的代价。
47,304,2,你想要伸手抚摸凯尔希的耳朵时，凯尔希抬起头来，吓的你缩手。\n岂料，凯尔希主动抓住你的手，放在她耳朵边，主动蹭向你的手心。\n温暖和瘙痒在手心划过，你配合凯尔希的节奏，让她也露出舒服的表情。
48,311,2,“小心地滑。”\n你一个趔趄差点摔倒，凯尔希伸手抓住你，然后没有再松开。\n她牵着你的手，明明没有暧昧的要素，但你的心却砰砰的跳。
49,311,2,“牵手……这样？”\n当你提出牵手的请求后，凯尔希不能理解，但还是把手伸给你。\n你握住她的手，被某些部位存在的手茧刮痛。\n“你那无聊的好奇心满足了吗？”\n凯尔希作势抽手，你却握紧，冲她摇摇头，她瞪大眼睛，低头看着你们相合的手掌，让静谧主宰了你们相处的时间。
50,311,2,在无人之初，凯尔希与你并肩的时候，她会主动伸手勾住你的手指，而后把整个手掌纳入她的掌控里。\n她不看你，你不看她，你任由她主动。\n凯尔希是富有进攻性的女子，无论牵手时，还是在床上，都是如此。
51,312,2,“凯尔希，能给我一个拥抱吗？”\n你撒娇式的向凯尔希索求拥抱，凯尔希不知道你发什么神经，用看待草履虫的目光看待你。\n你管不了那么多，强硬的把凯尔希抱在怀里，但只是抱着。\n因为Mon3tr在看着你。
52,312,2,你发现落单的凯尔希，袭击，被凯尔希一个过肩摔放倒在地。\n“一时手滑。”凯尔希说。\n这无论如何也不用手滑解释，但凯尔希愿意给你补偿，于是你抱住她。
53,312,2,看见凯尔希，你的心中多出一股柔情，紧接着化作冲动，紧紧拥抱凯尔希。\n“干嘛啊。”\n凯尔希身体紧绷，又慢慢放松下来，她胸口鼓鼓囊囊的触感印在你的胸脯上，她腰肢和背脊的线条在你的手臂与手掌的掌握中。\n你埋首凯尔希的颈部，她奶白色的发丝令你感到瘙痒，而发丝上则残留着和你同款洗发水的香味。
54,312,2,“凯尔希。”\n“？”\n“你站在这里不要走动。”\n凯尔希面露讥讽:“你有那种变态的爱好，想当我的爸爸？”\n“不。”\n你的椅子滑动过来，身体前倾，以坐姿抱住了站姿的凯尔希。\n你的脑袋贴在凯尔希的肚皮上，那扁平的线条向你诉说她尚未受孕的事。\n“凯尔希，我们要个孩子吧。”你说。\n你的脑袋旋即被敲了一下，抬起头来，看到凯尔希俏脸绯红。
55,313,2,“凯尔希，别动，你的脸上有东西。”\n凯尔希抬起头来一动不动，她给予你信任，你却飞快的啄了一下她的嘴唇，转身就跑。\n当然，你也为你的恶作剧付出代价，凯尔希向你摊派了更多工作。\n这个可恶的老猞猁！
56,313,2,“凯尔希，你已走过漫长的人生，可知道接吻是什么滋味？”\n自从知道凯尔希是老处女后，你一直拿性的话题撩逗对方。\n“我没时间去探究这些庸俗的小事。”凯尔希说。\n你坏笑道:“但我很在意，那我就找其他女干员，比如安洁莉娜或者艾雅法拉去试一试，她们真的纯情又可爱呢，想来滋味有所不同。”\n你刚说完，凯尔希就揪住你的衣领，粗暴的吻印在你嘴唇上。
57,313,2,“博士，你已经失去了过去的记忆，可曾知道接吻是什么滋味？”\n在两人独处的时刻，凯尔希卸下严肃的面具，平静的走到你面前。\n你笑着回答:“凯尔希老师能让我知道吗？”\n凯尔希应允，她在情爱上总是慷慨的，于是她搂住你的腰肢，扬起头颅，她的唇瓣，她的发丝，她的眸子在你眼里放大……绯色，奶白，草绿色。\n你们的呼吸交融，朦胧而暧昧的气团拂过你们的脸颊，带来微痒的触感。\n你闭上眼睛，她的唇瓣比你想象的更柔软。
58,313,2,在成为情侣后，凯尔希对你的亲吻没有任何抵触，在大部分时候，你都能品尝凯尔希的滋味。\n但请小心，亲吻会唤来凯尔希的欲火，她的胃口极大，以至于在厕所中，在浴室里，在无人的角落，总是回响你粗重的喘息，以及她压抑的尖叫。
59,314,2,看到你卖力工作，作为奖励，凯尔希伸手拉着你枕在她的膝盖上。\n凯尔希大腿的触感不如暗索，但她身上的气味，却如同调香师的熏香治疗一样让人安心。\n你闭上眼睛，享受这静谧安详的时光。
60,314,2,看凯尔希坐着读报纸，无事可做的你在她身边坐下，侧躺，枕在了凯尔希的大腿上。\n凯尔希手摁在你的后脑勺，想要把你推开，你顽固的据守阵地，表明自己的态度。\n“像个长不大的孩子。”\n她一声叹息，把报纸拍在你脸颊上。油墨味的黑暗降临，枕下凯尔希大腿的触感变得更加真实。
61,314,2,你累了，休息一会儿，醒来的时候发现自己睡在凯尔希的大腿上。\n你回身向里，脸颊贴着凯尔希的肚子，感觉暖洋洋的。
62,315,2,一阵风吹过，凯尔希的裙摆掀起，你聚精会神，看裙摆下凯尔希洁白的大腿，以及屁股与大腿之间那条褐色的线。\n就差一点，你就能看到凯尔希的内裤。\n于是，你快步向前，伸手掀起凯尔希的裙摆，如愿看到裙下的景色。
63,315,2,看着严肃的凯尔希，你对她生出恶作剧的念头，于是装作从她身边经过，趁机伸手一把把她的裙摆掀起。\n你满足了，但凯尔希没有，接下来她说教了你好一会儿。
64,315,2,“凯尔希，能把裙子掀起来吗？”\n你深情的叫着凯尔希的名字，凯尔希脸色微红，她瞪着你，却满足了情郎变态的要求。\n裙摆一点点掀起，在她肌肤和内裤上摩擦发出细碎的声音。\n你瞪大眼睛，看着凯尔希肌肤一寸寸裸露出来，最后，她的内裤出现在你眼里。\n内裤的底部已经变成半透明的形状，凯尔希的汗液与爱液把布料浸润，告诉你她已经情动。
65,317,2,你挽着凯尔希靠在墙边，手不老实的伸进她的裙摆里，插进内裤。\n在你的挑逗下，凯尔希的阴蒂膨胀，变成硬硬的小豆豆。\n凯尔希原本想要说什么，但她最后闭上嘴巴，靠在墙上任你施为。
